,Link,Name,Description,Actual_price,offer_price
824,/fashion-colour-jersy-girl-kiss-proof-no-transfer-lipstick--16-bordeaux/p/4926538550_purple,Fashion Colour,Jersy Girl Kiss Proof No Transfer Lipstick - 16 Bordeaux,₹350,₹297
825,/matt-look-non-transfer-lipstick--17-passionate-pink/p/4929273640_pink,Matt Look,Non-Transfer Lipstick - 17 Passionate Pink,₹399,₹339
826,/myglamm-women-lit-liquid-matte-lipstick--lovebomb/p/4915183210_lovebomb,MyGlamm,Women LIT Liquid Matte Lipstick - Lovebomb,₹395,₹335
827,/half-n-half-matte-lip-crayon/p/4929272930_purple,HALF N HALF,Matte Lip Crayon,₹299,₹254
828,/myglamm-ultimatte-long-stay-matte-liquid-lipstick--fuchsia-siren/p/4926546610_multicolor,MyGlamm,Ultimatte Long Stay Matte Liquid Lipstick - Fuchsia Siren,₹599,₹509
829,/matt-look-non-transfer-lipstick--22-midnight-purple/p/4929273690_purple,Matt Look,Non-Transfer Lipstick - 22 Midnight Purple,₹399,₹339
830,/myglamm-lit-liquid-matte-lipstick--clout/p/4926599950_multicolor,MyGlamm,Lit Liquid Matte Lipstick - Clout,₹395,₹335
831,/faces-canada-comfy-matte-crayon--11-trick-or-treat/p/4936523590_11trickortreat,Faces Canada,Comfy Matte Crayon - 11 Trick or Treat,₹319,₹255
832,/jaquline-usa-stay-with-me-liquid-lipstick--og-gangsta/p/4926568500_multicolor,Jaquline Usa,Stay with Me Liquid Lipstick - Og Gangsta,₹399,₹339
833,/matt-look-non-transfer-lipstick--27-on-fire/p/4929273740_pink,Matt Look,Non-Transfer Lipstick - 27 On Fire,₹399,₹339
834,/fran-wilson-moodmatcher-luxe-twist-stick--magenta/p/4936234410_pink,Fran Wilson Moodmatcher,Luxe Twist Stick - Magenta,₹790,₹671
835,/fashion-colour-non-transfer-matt-waterproof-lipstick--10-vermilion/p/4926538460_multi,Fashion Colour,Non-Transfer Matt Waterproof Lipstick - 10 Vermilion,₹400,₹340
836,/revlon-streetwear-satin-smooth-lipstick-b-blushed-4-2-g-/p/4913679880_pink,REVLON,Streetwear Satin Smooth Lipstick- B'Blushed (4.2 g),₹299,₹254
837,/revlon-super-lustrous-matte-lipstick--delectable-4-2-g-/p/4913463160_brown,REVLON,Super Lustrous Matte Lipstick - Delectable (4.2 g),₹559,₹447
838,/thebalm-cosmetics-meet-matte-hughes-liquid-lipstick--doting/p/4937215410_brown,thebalm Cosmetics,Meet Matte Hughes Liquid Lipstick - Doting,"₹1,600","₹1,359"
839,/kiro-non-stop-airy-matte-liquid-lipstick--tropical-fuschia-05/p/4926558900_multi,Kiro,Non-stop Airy Matte Liquid Lipstick - Tropical Fuschia 05,₹875,₹743
840,/fashion-colour-fashion-colour-kiss-lip-no-transfer-lipstick--52-pale-purple/p/4926550000_multi,Fashion Colour,Fashion Colour Kiss Lip No Transfer Lipstick - 52 Pale Purple,₹299,₹254
841,/myglamm-women-lit-liquid-matte-lipstick--burner/p/4915183130_burner,MyGlamm,Women LIT Liquid Matte Lipstick - Burner,₹395,₹335
842,/make-up-academy-super-stylo-satin-finish-lipstick/p/4932882770_red,MAKE UP ACADEMY,Super Stylo Satin Finish Lipstick,₹490,₹416
843,/ofra-long-lasting-liquid-lipstick--milan/p/4932881790_multicolor,OFRA,Long Lasting Liquid Lipstick - Milan,"₹1,600","₹1,359"
844,/myglamm-women-lit-liquid-matte-lipstick--snacc/p/4915190390_snacc,MyGlamm,Women LIT Liquid Matte Lipstick - Snacc,₹395,₹335
845,/fran-wilson-moodmatcher-color-change-luxe-twist-stick--white/p/4936234380_white,Fran Wilson Moodmatcher,Color Change Luxe Twist Stick - White,₹790,₹671
846,/myglamm-women-lit-liquid-matte-lipstick--draking/p/4915183120_draking,MyGlamm,Women LIT Liquid Matte Lipstick - Draking,₹395,₹335
847,/fran-wilson-moodmatcher-color-change-luxe-twist-stick--platinum/p/4936234350_silver,Fran Wilson Moodmatcher,Color Change Luxe Twist Stick - Platinum,₹790,₹671
848,/fran-wilson-moodmatcher-color-change-luxe-twist-stick--red/p/4936234290_red,Fran Wilson Moodmatcher,Color Change Luxe Twist Stick - Red,₹790,₹671
849,/fran-wilson-moodmatcher-color-change-luxe-twist-stick--pink/p/4936234270_pink,Fran Wilson Moodmatcher,Color Change Luxe Twist Stick - Pink,₹790,₹671
850,/ofra-long-lasting-liquid-lipstick--manhattan/p/4932881740_multicolor,OFRA,Long Lasting Liquid Lipstick - Manhattan,"₹1,600","₹1,359"
851,/fashion-colour-fashion-colour-non-transfer-matt-waterproof-lipstick--08-pink/p/4926547200_multi,Fashion Colour,Fashion Colour Non-Transfer Matt Waterproof Lipstick - 08 Pink,₹400,₹340
852,/ofra-long-lasting-liquid-lipstick--dutchess/p/4932880970_multicolor,OFRA,Long Lasting Liquid Lipstick - Dutchess,"₹1,600","₹1,359"
853,/lovechild-masaba-game-on-mad-matte-liquid-lipstick--04-striker/p/4936540700_orange,LoveChild Masaba,Game On Mad-Matte Liquid Lipstick - 04 Striker,₹900,₹764
854,/thebalm-cosmetics-meet-matte-hughes-liquid-lipstick--devoted/p/4937215400_red,thebalm Cosmetics,Meet Matte Hughes Liquid Lipstick - Devoted,"₹1,600","₹1,359"
855,/lovechild-masaba-game-on-mad-matte-liquid-lipstick--11-clear-the-lane/p/4936540770_brown,LoveChild Masaba,Game On Mad-Matte Liquid Lipstick - 11 Clear The Lane,₹900,₹764
856,/thebalm-cosmetics-meet-matte-hughes-liquid-lipstick--fierce/p/4937215420_brown,thebalm Cosmetics,Meet Matte Hughes Liquid Lipstick - Fierce,"₹1,600","₹1,359"
857,/thebalm-cosmetics-meet-matte-hughes-liquid-lipstick--chivalrous/p/4937215360_pink,thebalm Cosmetics,Meet Matte Hughes Liquid Lipstick - Chivalrous,"₹1,600","₹1,359"
858,/jaquline-usa-mad-about-matte-liquid-lipstick--let-s-jam/p/4926560260_multicolor,Jaquline Usa,Mad About Matte Liquid Lipstick - Let's Jam,₹599,₹509
859,/renee-talk-matte-lip-crayon--red-shot/p/4929263640_red,Renee,Talk Matte Lip Crayon - Red Shot,₹599,₹509
860,/revolution-pro-hydra-matte-liquid-lipstick--dystopia/p/4926571150_multi,Revolution Pro,Hydra Matte Liquid Lipstick - Dystopia,₹521,₹417
861,/fran-wilson-moodmatcher-liquid-matte-lipstick--very-cherry/p/4936234450_red,Fran Wilson Moodmatcher,Liquid Matte Lipstick - Very Cherry,₹790,₹671
862,/fashion-colour-non-transfer-matt-waterproof-lipstick--18-hot-pepper/p/4926537310_multi,Fashion Colour,Non-Transfer Matt Waterproof Lipstick - 18 Hot Pepper,₹400,₹340
863,/ofra-long-lasting-liquid-lipstick--mina/p/4932881810_multicolor,OFRA,Long Lasting Liquid Lipstick - Mina,"₹1,600","₹1,359"
864,/renee-talk-matte-lip-crayon--pink-thunder/p/4929263630_pink,Renee,Talk Matte Lip Crayon - Pink Thunder,₹599,₹509
865,/myglamm-lit-liquid-matte-lipstick--hot-tottie/p/4926588530_multi,MyGlamm,Lit Liquid Matte Lipstick - Hot Tottie,₹395,₹335
866,/thebalm-cosmetics-meet-matte-hughes-liquid-lipstick--confident/p/4937215380_pink,thebalm Cosmetics,Meet Matte Hughes Liquid Lipstick - Confident,"₹1,600","₹1,359"
867,/thebalm-cosmetics-meet-matte-hughes-liquid-lipstick--generous/p/4937215480_brown,thebalm Cosmetics,Meet Matte Hughes Liquid Lipstick - Generous,"₹1,600","₹1,359"
868,/mars-double-trouble-lip-crayon--01-flamingo-ferrari/p/4939138680_01flamingoferrari,MARS,Double Trouble Lip Crayon - 01 Flamingo Ferrari,₹349,₹296
869,/thebalm-cosmetics-meet-matte-hughes-liquid-lipstick--loyay/p/4937215440_bronze,thebalm Cosmetics,Meet Matte Hughes Liquid Lipstick - Loyay,"₹1,600","₹1,359"
870,/fashion-colour-soft-lip-mousse--06-dollhouse-pink/p/4926576940_multi,Fashion Colour,Soft Lip Mousse - 06 Dollhouse Pink,₹300,₹255
871,/thebalm-cosmetics-meet-matte-hughes-liquid-lipstick--sentimental/p/4937215450_pink,thebalm Cosmetics,Meet Matte Hughes Liquid Lipstick - Sentimental,"₹1,600","₹1,359"
872,/fashion-colour-fashion-colour-non-transfer-matt-waterproof-lipstick--24-garnet/p/4926543040_multi,Fashion Colour,Fashion Colour Non-Transfer Matt Waterproof Lipstick - 24 Garnet,₹400,₹340
873,/faces-canada-ultime-pro-matte-lip-crayon--irresistible-pink/p/4919415030_pink,Faces Canada,Ultime Pro Matte Lip Crayon - Irresistible Pink,₹637,₹509
874,/star-struck-by-sunny-leone-liquid-lip-colour--purple-taffy/p/4932016000_purpletaffy,Star Struck by Sunny Leone,Liquid Lip Colour - Purple Taffy,₹799,₹679
875,/fashion-colour-kiss-tick-lipstick--l85-puce/p/4926562070_multi,Fashion Colour,Kiss Tick Lipstick - L85 Puce,₹299,₹254
876,/revolution-pro-hydra-matte-liquid-lipstick--retro/p/4926577710_multi,Revolution Pro,Hydra Matte Liquid Lipstick - Retro,₹521,₹417
877,/ofra-long-lasting-liquid-lipstick--hypno/p/4932881000_multicolor,OFRA,Long Lasting Liquid Lipstick - Hypno,"₹1,600","₹1,359"
878,/fashion-colour-lip-crayon-18-spicy-red/p/4926542670_multi,Fashion Colour,Lip Crayon- 18 Spicy Red,₹595,₹505
879,/fran-wilson-moodmatcher-color-change-luxe-twist-stick--purple/p/4936234390_purple,Fran Wilson Moodmatcher,Color Change Luxe Twist Stick - Purple,₹790,₹671
880,/matt-look-stay-matte-lipstick--12-fusion-pink/p/4936431360_pink,Matt Look,Stay Matte Lipstick - 12 Fusion Pink,₹300,₹255
881,/myglamm-perfect-curves-matte-lip-crayon-4-54-g--carnation/p/4915200150_carnation,MyGlamm,Perfect Curves Matte Lip Crayon (4.54 g) - Carnation,₹695,₹590
882,/revlon-streetwear-satin-smooth-lipstick-brown-crown-4-2-g-/p/4913679880_brown,REVLON,Streetwear Satin Smooth Lipstick- Brown Crown (4.2 g),₹499,₹424
883,/matt-look-non-transfer-lipstick--10-dark-chocolate/p/4929273570_brown,Matt Look,Non-Transfer Lipstick - 10 Dark Chocolate,₹399,₹339
884,/lakme-9-to-5-weightless-mousse-lip--cheek-color-crimson-silk/p/4913356490_crimsonsilk,LAKME,9 to 5 Weightless Mousse Lip & Cheek Color Crimson Silk,₹508,₹406
885,/myglamm-perfect-curves-matte-lip-crayon-4-54-g--bourbon-candy/p/4915200150_bourboncandy,MyGlamm,Perfect Curves Matte Lip Crayon (4.54 g) -Bourbon Candy,₹695,₹590
886,/myglamm-perfect-curves-matte-lip-crayon-biscotti--4-54-g/p/4915200150_biscotti,MyGlamm,Perfect Curves Matte Lip Crayon Biscotti - 4.54 g,₹695,₹590
887,/myglamm-perfect-curves-matte-lip-crayon-4-54-g--spice-it-up/p/4915200150_spiceitup,MyGlamm,Perfect Curves Matte Lip Crayon (4.54 g) - Spice It Up,₹695,₹590
888,/bella-voste-sheer-cream-lust-lipstick/p/4929265540_pink,Bella Voste,Sheer Cream Lust Lipstick,₹225,₹191
889,/matt-look-non-transfer-lipstick--12-irish-coffee/p/4929273590_brown,Matt Look,Non-Transfer Lipstick - 12 Irish Coffee,₹399,₹339
890,/matt-look-stay-matte-lipstick--09-pink-blossom/p/4936431190_pink,Matt Look,Stay Matte Lipstick - 09 Pink Blossom,₹225,₹191
891,/c-a-l-los-angeles-intense-matte-lipstick--red-carpet/p/4928749890_redcarpet,C.a.l Los Angeles,Intense Matte Lipstick - Red Carpet,₹260,₹221
892,/fashion-colour-non-transfer-matt-waterproof-lipstick--62-spicy-ruby/p/4926537370_multi,Fashion Colour,Non-Transfer Matt Waterproof Lipstick - 62 Spicy Ruby,₹400,₹340
893,/fashion-colour-super-matte-lipstick--spicy-affair/p/4926575020_multi,Fashion Colour,Super Matte Lipstick - Spicy Affair,₹649,₹551
894,/fran-wilson-moodmatcher-color-change-matte-lipstick--lavender/p/4936234230_lavender,Fran Wilson Moodmatcher,Color Change Matte Lipstick - Lavender,₹590,₹501
895,/fran-wilson-moodmatcher-color-change-luxe-twist-stick--yellow/p/4936234310_yellow,Fran Wilson Moodmatcher,Color Change Luxe Twist Stick - Yellow,₹790,₹671
896,/make-up-academy-matte-lipstick--mystic/p/4932882740_nude,MAKE UP ACADEMY,Matte Lipstick - Mystic,₹280,₹238
897,/myglamm-lit-satin-matte-lipstick--russian-doll/p/4931927390_multicolor,MyGlamm,LIT Satin Matte Lipstick - Russian Doll,₹495,₹420
898,/fashion-colour-fashion-colour-kiss-lip-no-transfer-lipstick--06-boysenberry/p/4926549940_multi,Fashion Colour,Fashion Colour Kiss Lip No Transfer Lipstick - 06 Boysenberry,₹299,₹254
899,/charmacy-milano-soft-satin-matte-lipstick--jelly-bean-no-50/p/4924954100_jellybean50,Charmacy Milano,Soft Satin Matte Lipstick - Jelly Bean No. 50,₹452,₹361
900,/streetwear-matte-lipstick--pink-pop/p/4914075690_pink,STREETWEAR,Matte Lipstick - Pink Pop,₹299,₹254
901,/fashion-colour-fashion-colour-non-transfer-matt-waterproof-lipstick--45-bella/p/4926544930_multi,Fashion Colour,Fashion Colour Non-Transfer Matt Waterproof Lipstick - 45 Bella,₹400,₹340
902,/myglamm-manish-malhotra-hi-shine-lipstick/p/4914751430_caramelkiss,MyGlamm,Manish Malhotra Hi shine Lipstick,₹799,₹679
903,/lafz-transfer-proof--smudge-proof-velvet-matte-lip-colour--416-ruby-twilight/p/4926533190_brown,LAFZ,Transfer Proof & Smudge Proof Velvet Matte Lip Colour - 416 Ruby Twilight,₹799,₹679
904,/half-n-half-velvet-matte-lip-stick--16-fusion-pink/p/4929272580_pink,HALF N HALF,Velvet Matte Lip Stick - 16 Fusion Pink,₹249,₹211
905,/fashion-colour-soft-lip-mousse--14-coral-orange/p/4926579420_multi,Fashion Colour,Soft Lip Mousse - 14 Coral Orange,₹300,₹255
906,/lovechild-masaba-for-the-kid-in-you-luxe-matte-lipstick--02-popsicle/p/4936540800_pink,LoveChild Masaba,For The Kid In You Luxe Matte Lipstick - 02 Popsicle,₹600,₹510
907,/fashion-colour-kiss-lip-no-transfer-lipstick--58-agate-red/p/4926553010_multi,Fashion Colour,Kiss Lip No Transfer Lipstick - 58 Agate Red,₹299,₹254
908,/fran-wilson-moodmatcher-luxe-twist-stick--ruby/p/4936234420_red,Fran Wilson Moodmatcher,Luxe Twist Stick - Ruby,₹790,₹671
909,/fashion-colour-non-transfer-matt-waterproof-lipstick--59-rose-mauve/p/4926537360_multi,Fashion Colour,Non-Transfer Matt Waterproof Lipstick - 59 Rose Mauve,₹400,₹340
910,/make-up-academy-matte-lipstick--sincere/p/4932882330_brown,MAKE UP ACADEMY,Matte Lipstick - Sincere,₹280,₹238
911,/fashion-colour-non-transfer-matt-waterproof-lipstick--25-grey-lilac/p/4926537320_pink,Fashion Colour,Non-Transfer Matt Waterproof Lipstick - 25 Grey Lilac,₹450,₹382
912,/fashion-colour-fashion-colour-kiss-lip-no-transfer-lipstick--55-baby-lavender/p/4926547340_multi,Fashion Colour,Fashion Colour Kiss Lip No Transfer Lipstick - 55 Baby Lavender,₹299,₹254
913,/fashion-colour-jersy-girl-kiss-proof-no-transfer-lipstick--03-baby-lavender/p/4926533980_multi,Fashion Colour,Jersy Girl Kiss Proof No Transfer Lipstick - 03 Baby Lavender,₹350,₹297
914,/fashion-colour-non-transfer-matt-waterproof-lipstick--57-rustic-brown/p/4926535160_multi,Fashion Colour,Non-Transfer Matt Waterproof Lipstick - 57 Rustic Brown,₹400,₹340
915,/fashion-colour-jersy-girl-kiss-proof-no-transfer-lipstick--09-agate-red/p/4926538590_multi,Fashion Colour,Jersy Girl Kiss Proof No Transfer Lipstick - 09 Agate Red,₹350,₹297
916,/myglamm-lit-liquid-matte-lipstick--hey--pray/p/4926588540_multi,MyGlamm,Lit Liquid Matte Lipstick - Hey & Pray,₹395,₹335
917,/fashion-colour-non-transfer-matt-waterproof-lipstick--55-jazz-red/p/4926540390_multi,Fashion Colour,Non-Transfer Matt Waterproof Lipstick - 55 Jazz Red,₹400,₹340
918,/fashion-colour-soft-lip-mousse--21-ravishing-rose/p/4926574880_pink,Fashion Colour,Soft Lip Mousse - 21 Ravishing Rose,₹300,₹255
919,/fashion-colour-soft-lip-mousse--10-certainly-red/p/4926576950_multi,Fashion Colour,Soft Lip Mousse - 10 Certainly Red,₹300,₹255
920,/jaquline-usa-stay-with-me-liquid-lipstick--rebel/p/4926579720_multicolor,Jaquline Usa,Stay With Me Liquid Lipstick - Rebel,₹399,₹339
921,/fashion-colour-kiss-lip-no-transfer-lipstick--100-ruby-red/p/4926552830_multi,Fashion Colour,Kiss Lip No Transfer Lipstick - 100 Ruby Red,₹299,₹254
922,/fashion-colour-lip-crayon-31-pretty-please/p/4926537260_multi,Fashion Colour,Lip Crayon- 31 Pretty Please,₹595,₹505
923,/ofra-long-lasting-liquid-lipstick--charmed/p/4932881480_multicolor,OFRA,Long Lasting Liquid Lipstick - Charmed,"₹1,600","₹1,359"
924,/fashion-colour-lip-crayon-14-hazel-lips/p/4926541010_multi,Fashion Colour,Lip Crayon- 14 Hazel Lips,₹595,₹505
925,/fashion-colour-lip-crayon-17-sweet-peach/p/4926539500_multi,Fashion Colour,Lip Crayon- 17 Sweet Peach,₹595,₹505
926,/fashion-colour-lip-crayon-25-mauve-it/p/4926544890_multi,Fashion Colour,Lip Crayon- 25 Mauve It,₹595,₹505
927,/fashion-colour-fashion-colour-ultra-matte-lip-crayon--33-chilli-nude/p/4926540230_multi,Fashion Colour,Fashion Colour Ultra Matte Lip Crayon - 33 Chilli Nude,₹595,₹505
928,/jaquline-usa-matty-matte-lip-crayon--3-kisses--pouts/p/4926564470_multicolor,Jaquline Usa,Matty Matte Lip Crayon - 3 Kisses & Pouts,₹299,₹254
929,/fashion-colour-lip-crayon-31-coffee-break/p/4926538440_multi,Fashion Colour,Lip Crayon- 31 Coffee Break,₹595,₹505
930,/matt-look-power-last-lip-stain-crayon--naughty-purple/p/4929276150_purple,Matt Look,Power Last Lip Stain Crayon - Naughty Purple,₹399,₹339
931,/matt-look-power-last-lip-stain-crayon--pink-necktar/p/4929276130_pink,Matt Look,Power Last Lip Stain Crayon - Pink Necktar,₹399,₹339
932,/half-n-half-matte-lip-crayon--03-sexy-red/p/4929272840_red,HALF N HALF,Matte Lip Crayon - 03 Sexy Red,₹299,₹254
933,/faces-canada-comfy-matte-crayon--09-floss--flirt/p/4936523570_09flossflirt,Faces Canada,Comfy Matte Crayon - 09 Floss & Flirt,₹319,₹255
934,/jaquline-usa-stay-with-me-liquid-lipstick--born-free/p/4926570630_multicolor,Jaquline Usa,Stay with Me Liquid Lipstick - Born Free,₹399,₹339
935,/lafz-transfer-proof--smudge-proof-velvet-matte-lip-colour--415-cherry-crush/p/4926534010_multi,LAFZ,Transfer Proof & Smudge Proof Velvet Matte Lip Colour - 415 Cherry Crush,₹799,₹679
936,/belora-paris-paris-long-kiss-liquid-lipstick--rose-kiss/p/4928738290_rosekiss,Belora Paris,Paris Long Kiss Liquid Lipstick - Rose Kiss,₹499,₹424
937,/sery-stay-on-matte-crayon-lipstick--crimson-spell/p/4929260870_red,Sery,Stay On Matte Crayon Lipstick - Crimson Spell,₹699,₹594
938,/zm-zayn--myza-rich-matte-lipstick--13-fashionista/p/4936226320_pink,Zm Zayn & Myza,Rich Matte Lipstick - 13 Fashionista,₹299,₹254
939,/fashion-colour-super-matte-lipstick--03-sinful-brown/p/4926574930_multi,Fashion Colour,Super Matte Lipstick - 03 Sinful Brown,₹649,₹551
940,/neyah-liquid-matte-lipstick--wreath/p/4926581620_maroon,Neyah,Liquid Matte Lipstick - Wreath,₹199,₹169
941,/lottie-london-slay-all-day-longwear-matte-liquid-lipstick/p/4926551910_orange,Lottie London,Slay All Day Longwear Matte Liquid Lipstick,₹699,₹594
942,/ofra-long-lasting-liquid-lipstick--rio/p/4932881970_multicolor,OFRA,Long Lasting Liquid Lipstick - Rio,"₹1,600","₹1,359"
943,/belora-paris-paris-long-kiss-liquid-lipstick--passion-kiss/p/4928738290_passionkiss,Belora Paris,Paris Long Kiss Liquid Lipstick - Passion Kiss,₹499,₹424
944,/fran-wilson-moodmatcher-liquid-matte-lipstick--red-rush/p/4936234500_red,Fran Wilson Moodmatcher,Liquid Matte Lipstick - Red Rush,₹790,₹671
945,/fashion-colour-kiss-lip-no-transfer-lipstick--33-vermilion/p/4926552930_multi,Fashion Colour,Kiss Lip No Transfer Lipstick - 33 Vermilion,₹299,₹254
946,/fashion-colour-lip-crayon-23-pink-carnation/p/4926536290_multi,Fashion Colour,Lip Crayon-23 Pink Carnation,₹595,₹505
947,/fashion-colour-lip-crayon-16-pinky-spring/p/4926537950_multi,Fashion Colour,Lip Crayon- 16 Pinky Spring,₹595,₹505
948,/fashion-colour-lip-crayon-11-passionate-pink/p/4926534480_multi,Fashion Colour,Lip Crayon- 11 Passionate Pink,₹595,₹505
949,/fashion-colour-lip-crayon-29-raw-coco/p/4926544900_multi,Fashion Colour,Lip Crayon- 29 Raw Coco,₹595,₹505
950,/myglamm-manish-malhotra-liquid-matte-lipstick-eyes-on-me--9-07-gm--peta-approved--vegan/p/4915190200_eyesonme,MyGlamm,Manish Malhotra Liquid Matte Lipstick (Eyes On Me) - 9.07 gm - PETA Approved & Vegan,₹799,₹679
